Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090018000_27022023009456;0062069600;;0090018000;X1;849505086R;SLI---1271;1;1600;1200;975;181,960;45;GERB--1613_1600_1200;none;202303300000;202304031215;2;100
0090018000_27022023009457;0062067900;;0090018000;X1;363155749R;ECA---0021;1;1200;1000;1155;127,300;0;GERB--3551_1200_1000;none;202304050000;202304060750;3;100
0090018000_27022023009458;0062059600;;0090018000;X0;762156205R;SLI---0771;1;1200;1000;975;401,200;45;GERB--1213_1200_1000;none;202304190000;202304202115;6;100
0090018000_27022023009459;0062067900;;0090018000;X1;769151408R;SLI---0770;1;1200;1000;975;134,920;45;GERB--1213_1200_1000;none;202304030000;202304040750;1;100
0090018000_27022023009460;0062067900;;0090018000;X1;769166933R;SLI---0770;3;1200;1000;975;134,920;45;GERB--1213_1200_1000;none;202303080000;202303090750;1;100
0090018000_27022023009461;0062069400;;0090018000;X0;776507388R;SLI---0601;6;1200;1000;750;229,880;45;GERB--1213_1200_1000;none;202304050000;202304132025;3;100
0090018000_27022023009462;0062069600;;0090018000;X3;799229469R;SLI---0601;45;1200;1000;750;105,224;45;GERB--1213_1200_1000;none;202304250000;202304271635;0;100
0090018000_27022023009463;0062069600;;0090018000;X1;749414406R;SLI---1271;2;1600;1200;975;155,800;45;GERB--1613_1600_1200;none;202303200000;202303222120;1;100
0090018000_27022023009464;0062069600;;0090018000;X1;668920867R;SLI---0760;3;1200;1000;930;152,366;45;GERB--1213_1200_1000;none;202303240000;202303282110;3;100
0090018000_27022023009465;0062067900;;0090018000;X1;682406061R;ECA---0021;1;1200;1000;459;48,560;0;GERB--3551_1200_1000;none;202303200000;202303211645;4;100
0090018000_27022023009466;0062059600;;0090018000;X0;762A38486R;SLI---0760;1;1200;1000;930;291,480;45;GERB--1213_1200_1000;none;202304050000;202304062115;4;100
0090018000_27022023009467;0062055700;;0090018000;X3;788A31513R;SFDA--6836;6;1600;1200;930;149,212;45;GERB--1613_1600_1200;none;202303220000;202303231540;1;100
0090018000_27022023009468;0062055700;;0090018000;X1;769146353R;ECA---0021;1;1200;1000;1057;108,300;0;GERB--3551_1200_1000;none;202303060000;202303071150;3;100
0090018000_27022023009469;0062067900;;0090018000;X1;620846124R;SLI---0770;1;1200;1000;975;191,520;45;GERB--1213_1200_1000;none;202303300000;202303310750;4;100
0090018000_27022023009470;0062069600;;0090018000;X1;679032377R;SLI---1271;1;1600;1200;975;184,600;45;GERB--1613_1600_1200;none;202303020000;202303062110;3;100
0090018000_27022023009471;0062059600;;0090018000;X0;767515402R;SLI---1200;1;1600;1200;930;356,200;45;GERB--1613_1600_1200;none;202304200000;202304242115;5;100
0090018000_27022023009472;0062060800;;0090018000;X2;172031693R;ECM---5712;7;1600;1200;1350;207,720;45;GERB--1613_1600_1200;none;202303290000;202303301430;5;100
0090018000_27022023009473;0002893800;;0090018000;X1;803306869R;ECA---0021;2;1200;1000;359;72,704;0;GERB--3551_1200_1000;none;202303100000;202304100925;10;100
0090018000_27022023009474;0062069400;;0090018000;X0;743566393R;SLI---0601;1;1200;1000;750;305,320;45;GERB--1213_1200_1000;none;202303210000;202303282025;5;100
0090018000_27022023009475;0062055700;;0090018000;X3;788A27317R;SFDA--6836;5;1600;1200;930;149,212;45;GERB--1613_1600_1200;none;202304040000;202304052005;1;100
0090018000_27022023009476;0062069400;;0090018000;X0;766F58106R;SLI---0601;1;1200;1000;750;351,756;45;GERB--1213_1200_1000;none;202303310000;202304102025;5;100
0090018000_27022023009477;0029908700;;0090018000;X4;864304007R;ECA---0021;1;1200;1000;459;72,700;0;GERB--3551_1200_1000;none;202303170000;202303210935;8;100
0090018000_27022023009478;0029271000;;0090018000;X3;849517970R;SLI---0760;2;1200;1000;930;140,000;45;GERB--1213_1200_1000;none;202303220000;202303242005;3;100
0090018000_27022023009479;0062059600;;0090018000;X0;850421291R;SLI---1200;2;1600;1200;930;364,840;45;GERB--1613_1600_1200;none;202304280000;202305020610;6;100
0090018000_27022023009480;0029908700;;0090018000;X4;873701312R;SLI---0020;1;800;600;445;16,670;0;GERB--3543_800_600;none;202304190000;202304242025;7;100
0090018000_27022023009481;0062059600;;0090018000;X0;781418245R;ECM---0470;1;1600;1200;545;338,520;45;GERB--1613_1600_1200;none;202303160000;202303171055;6;100
0090018000_27022023009482;0062059600;;0090018000;X0;670008674R;MTEM--8612;4;1605;1205;990;395,416;45;GERB--0393_1605_1205;none;202303060000;202303071125;5;100
0090018000_27022023009483;0062055700;;0090018000;X1;769136406R;ECA---0021;1;1200;1000;1057;108,300;0;GERB--3551_1200_1000;none;202303090000;202303101155;3;100
0090018000_27022023009484;0062055700;;0090018000;X1;769354824R;SLI---0770;9;1200;1000;975;139,980;45;GERB--1213_1200_1000;none;202303150000;202303161150;2;100
0090018000_27022023009485;0062067900;;0090018000;X1;769364393R;SLI---0770;7;1200;1000;975;132,804;45;GERB--1213_1200_1000;none;202304250000;202304260750;1;100
0090018000_27022023009486;0062067900;;0090018000;X1;638754730R;ECA---0021;1;1200;1000;1057;114,480;0;GERB--3551_1200_1000;none;202303270000;202303281130;4;100
0090018000_27022023009487;0062067900;;0090018000;X1;620936395R;SLI---0771;1;1200;1000;975;149,310;45;GERB--1213_1200_1000;none;202303240000;202303271645;2;100
0090018000_27022023009488;0025439300;;0090018000;X0;802102463R;SLI---1200;3;1600;1200;930;454,873;45;GERB--1613_1600_1200;none;202304040000;202304051700;7;100
0090018000_27022023009489;0062067900;;0090018000;X1;769364393R;SLI---0770;5;1200;1000;975;132,804;45;GERB--1213_1200_1000;none;202303030000;202303061645;1;100
0090018000_27022023009490;0062067900;;0090018000;X1;809015570R;ECM---0560;1;2350;1000;950;271,360;45;GERB--1058_2350_1000;none;202303270000;202303281215;2;100
0090018000_27022023009491;0062067900;;0090018000;X1;769121432R;ECA---0021;1;1200;1000;943;88,470;0;GERB--3551_1200_1000;none;202304260000;202304270750;3;100
0090018000_27022023009492;0029908700;;0090018000;X4;876118373R;SLI---0770;12;1200;1000;975;129,000;45;GERB--1213_1200_1000;none;202303130000;202303151140;1;100
0090018000_27022023009493;0029271000;;0090018000;X3;849501524R;SLI---0760;2;1200;1000;930;140,000;45;GERB--1213_1200_1000;none;202304060000;202304111445;3;100
0090018000_27022023009494;0062055700;;0090018000;X1;769368150R;ECA---0021;1;1200;1000;421;33,408;0;GERB--3551_1200_1000;none;202304240000;202304251150;4;100
0090018000_27022023009495;0062069400;;0090018000;X0;8201560251;CON-S-0130;2;780;570;478;160,560;47;GERB--3195_780_570;widthwise;202303210000;202303282025;1;4
0090018000_27022023009496;0062067900;;0090018000;X1;969419281R;ECA---0021;1;1200;1000;1057;82,200;0;GERB--3551_1200_1000;none;202303150000;202303160750;5;100
0090018000_27022023009497;0062067900;;0090018000;X1;623108550R;SLI---0770;1;1200;1000;975;160,680;45;GERB--1213_1200_1000;none;202304180000;202304192115;2;100
0090018000_27022023009498;0062067900;;0090018000;X1;769166933R;SLI---0770;3;1200;1000;975;134,920;45;GERB--1213_1200_1000;none;202303100000;202303131645;1;100
0090018000_27022023009499;0062059600;;0090018000;X0;762156205R;SLI---0771;2;1200;1000;975;401,200;45;GERB--1213_1200_1000;none;202303030000;202303061055;6;100
0090018000_27022023009500;0062069400;;0090018000;X0;8201677097;ECM---1934;2;1200;1000;545;690,500;45;GERB--1213_1200_1000;none;202302280000;202303072025;2;100
0090018000_27022023009501;0029908700;;0090018000;X4;864300348R;ECA---0021;2;1200;1000;459;72,700;0;GERB--3551_1200_1000;none;202304140000;202304182025;10;100
0090018000_27022023009502;0062059600;;0090018000;X0;743705788R;ECM---1933;2;2000;1200;545;408,880;45;GERB--0121_2000_1200;none;202304190000;202304200610;4;100
0090018000_27022023009503;0029271000;;0090018000;X3;739109870R;ECM---5562;5;1800;1200;930;249,000;45;GERB--0088_1800_1200;none;202303140000;202303161445;5;100
0090018000_27022023009504;0062067900;;0090018000;X1;623108550R;SLI---0770;1;1200;1000;975;160,680;45;GERB--1213_1200_1000;none;202304170000;202304181645;2;100
0090018000_27022023009505;0062055700;;0090018000;X3;638120100R;SFDA--6836;5;1600;1200;930;149,322;45;GERB--1613_1600_1200;none;202304110000;202304122005;1;100
0090018000_27022023009506;0062055700;;0090018000;X1;769124916R;ECA---0021;1;1200;1000;359;38,600;0;GERB--3551_1200_1000;none;202303240000;202303271240;5;100
0090018000_27022023009507;0062059600;;0090018000;X0;671206045R;SLI---0901;1;1600;1200;750;299,760;45;GERB--1613_1600_1200;none;202303270000;202303280610;3;100
0090018000_27022023009508;0062067000;;0090018000;X3;681006852R;ECM---8491;5;2050;1550;1450;215,582;45;GERB--1566_2050_1550;none;202304250000;202304260725;1;100
0090018000_27022023009509;0062059600;;0090018000;X0;762156205R;SLI---0771;1;1200;1000;975;401,200;45;GERB--1213_1200_1000;none;202304270000;202304280610;6;100
0090018000_27022023009510;0062059600;;0090018000;X0;764421237R;SLI---0760;1;1200;1000;930;413,580;45;GERB--1213_1200_1000;none;202304270000;202304281055;5;100
0090018000_27022023009511;0062060800;;0090018000;X2;172038007R;ECM---5712;11;1600;1200;1350;207,720;45;GERB--1613_1600_1200;none;202303210000;202303220915;5;100
0090018000_27022023009512;0062055700;;0090018000;X1;363157867R;ECA---0021;1;1200;1000;558;61,600;0;GERB--3551_1200_1000;none;202303280000;202303291150;6;100
0090018000_27022023009513;0062069400;;0090018000;X0;745326954R;CON-S-0130;5;780;570;478;100,960;47;GERB--3195_780_570;widthwise;202304130000;202304202025;1;4
0090018000_27022023009514;0062055700;;0090018000;X1;769368150R;ECA---0021;1;1200;1000;421;40,752;0;GERB--3551_1200_1000;none;202303280000;202303291150;6;100
0090018000_27022023009515;0062059600;;0090018000;X0;765317368R;SLI---1200;2;1600;1200;930;663,220;45;GERB--1613_1600_1200;none;202303300000;202303311055;9;100
0090018000_27022023009516;0029908700;;0090018000;X4;876612821R;SLI---0770;1;1200;1000;975;129,000;45;GERB--1213_1200_1000;none;202304260000;202304282025;1;100
0090018000_27022023009517;0029271000;;0090018000;X3;739107700R;ECM---5562;1;1800;1200;930;249,000;45;GERB--0088_1800_1200;none;202303010000;202303031700;6;100
0090018000_27022023009518;0062067900;;0090018000;X1;802931259R;ECA---0021;1;1200;1000;459;54,626;0;GERB--3551_1200_1000;none;202304170000;202304181645;20;100
0090018000_27022023009519;0029271000;;0090018000;X3;679001853R;SFDA--6814;23;1600;1200;930;227,000;45;GERB--1613_1600_1200;none;202303230000;202303272005;2;100
0090018000_27022023009520;0062067900;;0090018000;X1;849E48293R;ECA---0021;1;1200;1000;259;31,290;0;GERB--3551_1200_1000;none;202303070000;202303080750;55;100
0090018000_27022023009521;0062067900;;0090018000;X1;809007337R;ECM---0560;1;2350;1000;950;271,360;45;GERB--1058_2350_1000;none;202304140000;202304171255;2;100
0090018000_27022023009522;0062059600;;0090018000;X0;791106190R;SLI---0901;1;1600;1200;750;582,600;45;GERB--1613_1600_1200;none;202303220000;202303230610;9;100
0090018000_27022023009523;0029908700;;0090018000;X4;864304007R;ECA---0021;1;1200;1000;459;72,700;0;GERB--3551_1200_1000;none;202303070000;202303091650;8;100
0090018000_27022023009524;0062067900;;0090018000;X1;622237654R;ECA---0021;1;1200;1000;359;59,475;0;GERB--3551_1200_1000;none;202303130000;202303141645;9;100
0090018000_27022023009525;0062059600;;0090018000;X0;751701056R;SLI---0771;1;1200;1000;975;329,770;45;GERB--1213_1200_1000;none;202304170000;202304182115;4;100
0090018000_27022023009526;0062055700;;0090018000;X1;620240926R;ECA---0021;1;1200;1000;459;25,120;0;GERB--3551_1200_1000;none;202303060000;202303071150;2;100
0090018000_27022023009527;0062067900;;0090018000;X1;484722442R;ECA---0021;2;1200;1000;1057;98,310;0;GERB--3551_1200_1000;none;202304120000;202304130750;2;100
0090018000_27022023009528;0062069600;;0090018000;X1;748761857R;SLI---0760;4;1200;1000;930;128,840;45;GERB--1213_1200_1000;none;202303310000;202304042110;3;100
0090018000_27022023009529;0062067900;;0090018000;X1;802931259R;ECA---0021;1;1200;1000;459;52,118;0;GERB--3551_1200_1000;none;202303020000;202303030750;17;100
0090018000_27022023009530;0062067900;;0090018000;X1;638A97082R;ECA---0021;1;1200;1000;1057;125,190;0;GERB--3551_1200_1000;none;202303290000;202303300750;2;100
0090018000_27022023009531;0062059600;;0090018000;X0;765317368R;SLI---1200;2;1600;1200;930;663,220;45;GERB--1613_1600_1200;none;202303010000;202303020610;9;100
0090018000_27022023009532;0062067900;;0090018000;X1;809000868R;ECM---0560;4;2350;1000;950;286,656;45;GERB--1058_2350_1000;none;202304060000;202304100630;3;100
0090018000_27022023009533;0029908700;;0090018000;X4;873123547R;SLI---0770;6;1200;1000;975;131,366;45;GERB--1213_1200_1000;none;202304100000;202304122025;2;100
0090018000_27022023009534;0029908700;;0090018000;X4;876612821R;SLI---0770;13;1200;1000;975;129,000;45;GERB--1213_1200_1000;none;202304100000;202304121140;1;100
0090018000_27022023009535;0029938000;;0090018000;X3;272707927R;ECM---5565;18;1400;1200;1450;179,400;45;GERB--0475_1400_1200;none;202304130000;202304201020;9;100
0090018000_27022023009536;0062055700;;0090018000;X1;769348276R;SLI---0770;8;1200;1000;975;139,980;45;GERB--1213_1200_1000;none;202304170000;202304181150;2;100
0090018000_27022023009537;0062059600;;0090018000;X0;765302792R;SLI---1200;1;1600;1200;930;663,220;45;GERB--1613_1600_1200;none;202304130000;202304140610;9;100
0090018000_27022023009538;0062059600;;0090018000;X0;766232445R;SLI---0901;1;1600;1200;750;197,340;45;GERB--1613_1600_1200;none;202303300000;202303310610;3;100
0090018000_27022023009539;0062067900;;0090018000;X1;769359302R;SLI---0770;1;1200;1000;975;152,112;45;GERB--1213_1200_1000;none;202304190000;202304200750;2;100
0090018000_27022023009540;0029908700;;0090018000;X4;873701312R;SLI---0020;1;800;600;445;16,670;0;GERB--3543_800_600;none;202304260000;202304282055;7;100
0090018000_27022023009541;0029169600;;0090018000;X1;488107745R;CFDA--1041;31;1200;1000;975;293,320;45;GERB--1213_1200_1000;none;202303290000;202304281530;47;100
0090018000_27022023009542;0062069600;;0090018000;X3;658406210R;SLI---0901;12;1600;1200;750;148,860;45;GERB--1613_1600_1200;none;202304120000;202304142110;2;100
0090018000_27022023009543;0062059600;;0090018000;X0;767528739R;SLI---1200;3;1600;1200;930;356,200;45;GERB--1613_1600_1200;none;202303060000;202303071125;5;100
0090018000_27022023009544;0062069600;;0090018000;X1;749408303R;SLI---1271;1;1600;1200;975;177,760;45;GERB--1613_1600_1200;none;202304190000;202304241215;1;100
0090018000_27022023009545;0062067900;;0090018000;X1;748144265R;SLI---1271;1;1600;1200;975;245,000;45;GERB--1613_1600_1200;none;202303290000;202303300750;2;100
0090018000_27022023009546;0062059600;;0090018000;X0;762A37185R;SLI---0601;2;1200;1000;750;223,300;45;GERB--1213_1200_1000;none;202304040000;202304051055;3;100
0090018000_27022023009547;0029908700;;0090018000;X4;883054589R;SFDA--6640;19;1600;1200;930;169,960;45;GERB--1613_1600_1200;none;202303150000;202303171140;2;100
0090018000_27022023009548;0062067900;;0090018000;X1;620727808R;SLI---1271;11;1600;1200;975;166,392;45;GERB--1613_1600_1200;none;202303150000;202303160750;1;100
0090018000_27022023009549;0062055700;;0090018000;X1;243803891R;ECA---0021;3;1200;1000;1057;85,800;0;GERB--3551_1200_1000;none;202303230000;202303241155;2;100
0090018000_27022023009550;0062055700;;0090018000;X1;769321980R;SLI---0770;2;1200;1000;975;134,610;45;GERB--1213_1200_1000;none;202303130000;202303141150;1;100
0090018000_27022023009551;0062060800;;0090018000;X2;172022957R;ECM---0559;2;1600;1200;1350;303,920;45;GERB--1613_1600_1200;none;202304280000;202305021800;5;100
0090018000_27022023009552;0062067900;;0090018000;X1;769518723R;SLI---1101;19;1900;1200;750;177,104;45;GERB--0109_1900_1200;none;202303160000;202303170630;2;100
0090018000_27022023009553;0062067900;;0090018000;X1;985P18630R;ECA---0021;1;1200;1000;459;54,200;0;GERB--3551_1200_1000;none;202304140000;202304170750;16;100
0090018000_27022023009554;0062067000;;0090018000;X3;681006852R;ECM---8491;5;2050;1550;1450;215,582;45;GERB--1566_2050_1550;none;202304170000;202304180725;1;100
0090018000_27022023009555;0062067900;;0090018000;X1;484722442R;ECA---0021;1;1200;1000;1057;98,310;0;GERB--3551_1200_1000;none;202304270000;202304280750;2;100
0090018000_27022023009556;0029908700;;0090018000;X4;864300348R;ECA---0021;1;1200;1000;758;127,400;0;GERB--3551_1200_1000;none;202303100000;202303142025;10;100
0090018000_27022023009557;0062059600;;0090018000;X0;765317368R;SLI---1200;2;1600;1200;930;663,220;45;GERB--1613_1600_1200;none;202304040000;202304051055;9;100
0090018000_27022023009558;0002893800;;0090018000;X1;808215641R;ECA---0021;1;1200;1000;359;77,352;0;GERB--3551_1200_1000;none;202302090000;202303130925;15;100
0090018000_27022023009559;0062067900;;0090018000;X1;769121432R;ECA---0021;1;1200;1000;943;88,470;0;GERB--3551_1200_1000;none;202303150000;202303160750;3;100
0090018000_27022023009560;0062067900;;0090018000;X1;849934312R;SLI---0771;1;1200;1000;975;155,680;45;GERB--1213_1200_1000;none;202303030000;202303061645;3;100
0090018000_27022023009561;0062059600;;0090018000;X0;751002064R;SLI---0601;1;1200;1000;750;217,600;45;GERB--1213_1200_1000;none;202303150000;202303162115;3;100
0090018000_27022023009562;0062067900;;0090018000;X1;769359302R;SLI---0770;1;1200;1000;975;152,112;45;GERB--1213_1200_1000;none;202304180000;202304192115;2;100
0090018000_27022023009563;0062069600;;0090018000;X3;658406210R;SLI---0901;8;1600;1200;750;148,860;45;GERB--1613_1600_1200;none;202304100000;202304121635;2;100
0090018000_27022023009564;0062059600;;0090018000;X0;8201640266;SLI---0760;1;1200;1000;930;347,000;45;GERB--1213_1200_1000;none;202303280000;202303291055;2;100
0090018000_27022023009565;0062067900;;0090018000;X1;620846124R;SLI---0770;1;1200;1000;975;191,520;45;GERB--1213_1200_1000;none;202303140000;202303152115;4;100
0090018000_27022023009566;0062069600;;0090018000;X1;668920867R;SLI---0760;2;1200;1000;930;152,366;45;GERB--1213_1200_1000;none;202303140000;202303162110;3;100
0090018000_27022023009567;0062059600;;0090018000;X0;767515402R;SLI---1200;3;1600;1200;930;356,200;45;GERB--1613_1600_1200;none;202304180000;202304191055;5;100
0090018000_27022023009568;0062069400;;0090018000;X0;673395980R;CON-S-0130;3;780;570;478;104,768;47;GERB--3195_780_570;widthwise;202304240000;202305022025;3;4
0090018000_27022023009569;0029908700;;0090018000;X4;883054589R;SFDA--6640;13;1600;1200;930;169,960;45;GERB--1613_1600_1200;none;202303240000;202303281650;2;100
0090018000_27022023009570;0062055700;;0090018000;X1;620258441R;ECA---0021;1;1200;1000;459;32,240;0;GERB--3551_1200_1000;none;202303220000;202303231150;4;100
0090018000_27022023009571;0062059600;;0090018000;X0;8201640266;SLI---0760;1;1200;1000;930;347,000;45;GERB--1213_1200_1000;none;202303140000;202303150610;2;100
